nameFirst,nameLast,yearID,lgID,teamID,batting_average
Charlie,Levis,1884,UA,BLU,0.22788203753351208
Jesse,Levis,1996,AL,ML4,0.23605150214592274
Jesse,Levis,1997,AL,ML4,0.285
Ed,Levy,1944,AL,NYA,0.24183006535947713
Buddy,Lewis,1936,AL,WS1,0.2911813643926789
Buddy,Lewis,1937,AL,WS1,0.3143712574850299
Buddy,Lewis,1938,AL,WS1,0.29573170731707316
Buddy,Lewis,1939,AL,WS1,0.31902985074626866
Buddy,Lewis,1940,AL,WS1,0.31666666666666665
Buddy,Lewis,1941,AL,WS1,0.29701230228471004
Buddy,Lewis,1945,AL,WS1,0.3333333333333333
Buddy,Lewis,1946,AL,WS1,0.2920962199312715
Buddy,Lewis,1947,AL,WS1,0.2608695652173913
Buddy,Lewis,1949,AL,WS1,0.245136186770428
Darren,Lewis,1991,NL,SFN,0.24774774774774774
Darren,Lewis,1992,NL,SFN,0.23125
Darren,Lewis,1993,NL,SFN,0.25287356321839083
Darren,Lewis,1994,NL,SFN,0.2572062084257206
Darren,Lewis,1995,NL,CIN,0.24539877300613497
Darren,Lewis,1995,NL,SFN,0.2524271844660194
Darren,Lewis,1996,AL,CHA,0.228486646884273
Darren,Lewis,1998,AL,BOS,0.26837606837606837
Darren,Lewis,1999,AL,BOS,0.2404255319148936
Darren,Lewis,2000,AL,BOS,0.24074074074074073
Darren,Lewis,2001,AL,BOS,0.2804878048780488
Duffy,Lewis,1910,AL,BOS,0.2828096118299446
Duffy,Lewis,1911,AL,BOS,0.3070362473347548
Duffy,Lewis,1912,AL,BOS,0.28399311531841653
Duffy,Lewis,1913,AL,BOS,0.29764065335753176
Duffy,Lewis,1914,AL,BOS,0.2784313725490196
Duffy,Lewis,1915,AL,BOS,0.29084380610412924
Duffy,Lewis,1916,AL,BOS,0.2682060390763766
Duffy,Lewis,1917,AL,BOS,0.30198915009041594
Duffy,Lewis,1919,AL,NYA,0.27191413237924866
Duffy,Lewis,1920,AL,NYA,0.27123287671232876
Duffy,Lewis,1921,AL,WS1,0.18627450980392157
Fred,Lewis,1881,NL,BSN,0.21929824561403508
Fred,Lewis,1883,NL,PHI,0.25
Fred,Lewis,1883,AA,SL4,0.3014354066985646
Fred,Lewis,1884,AA,SL4,0.3233333333333333
Fred,Lewis,1885,NL,SL5,0.292817679558011
Fred,Lewis,1886,AA,CN2,0.31790123456790126
Fred,Lewis,2007,NL,SFN,0.28662420382165604
Fred,Lewis,2008,NL,SFN,0.28205128205128205
Fred,Lewis,2009,NL,SFN,0.2576271186440678
Fred,Lewis,2010,AL,TOR,0.2616822429906542
Fred,Lewis,2011,NL,CIN,0.22950819672131148
Jack,Lewis,1914,FL,PTF,0.233502538071066
Jack,Lewis,1915,FL,PTF,0.26406926406926406
Johnny,Lewis,1965,NL,NYN,0.24528301886792453
Johnny,Lewis,1966,NL,NYN,0.1927710843373494
Kyle,Lewis,2020,AL,SEA,0.2621359223300971
Kyle,Lewis,2021,AL,SEA,0.24615384615384617
Mark,Lewis,1991,AL,CLE,0.2643312101910828
Mark,Lewis,1992,AL,CLE,0.2639225181598063
Mark,Lewis,1995,NL,CIN,0.3391812865497076
Mark,Lewis,1996,AL,DET,0.26972477064220185
Mark,Lewis,1997,NL,SFN,0.2668621700879765
Mark,Lewis,1998,NL,PHI,0.24903474903474904
Mark,Lewis,1999,NL,CIN,0.2543352601156069
Mark,Lewis,2000,AL,BAL,0.26993865030674846
Phil,Lewis,1905,NL,BRO,0.2540415704387991
Phil,Lewis,1906,NL,BRO,0.24336283185840707
Phil,Lewis,1907,NL,BRO,0.24842105263157896
Phil,Lewis,1908,NL,BRO,0.21927710843373494
Royce,Lewis,2023,AL,MIN,0.3087557603686636
Royce,Lewis,2024,AL,MIN,0.2328767123287671
Ted,Lewis,1897,NL,BSN,0.24778761061946902
Ted,Lewis,1898,NL,BSN,0.2824427480916031
Ted,Lewis,1901,AL,BOS,0.17355371900826447
Jim,Leyritz,1990,AL,NYA,0.25742574257425743
Jim,Leyritz,1992,AL,NYA,0.2569444444444444
Jim,Leyritz,1993,AL,NYA,0.3088803088803089
Jim,Leyritz,1994,AL,NYA,0.26506024096385544
Jim,Leyritz,1995,AL,NYA,0.2689393939393939
Jim,Leyritz,1996,AL,NYA,0.2641509433962264
Jim,Leyritz,1997,AL,ANA,0.2755102040816326
Jim,Leyritz,1998,AL,BOS,0.2868217054263566
Jim,Leyritz,1998,NL,SDN,0.26573426573426573
Jim,Leyritz,1999,NL,SDN,0.23880597014925373
Sixto,Lezcano,1975,AL,ML4,0.24708624708624707
Sixto,Lezcano,1976,AL,ML4,0.28460038986354774
Sixto,Lezcano,1977,AL,ML4,0.2725
Sixto,Lezcano,1978,AL,ML4,0.2918552036199095
Sixto,Lezcano,1979,AL,ML4,0.321353065539112
Sixto,Lezcano,1980,AL,ML4,0.22871046228710462
Sixto,Lezcano,1981,NL,SLN,0.26635514018691586
Sixto,Lezcano,1982,NL,SDN,0.28936170212765955
Sixto,Lezcano,1983,NL,SDN,0.2334384858044164
Sixto,Lezcano,1984,NL,PHI,0.27734375
Sixto,Lezcano,1985,NL,PIT,0.20689655172413793
Al,Libke,1945,NL,CIN,0.2828507795100223
Al,Libke,1946,NL,CIN,0.2529002320185615
Alex,Liddi,2012,AL,SEA,0.22413793103448276
Mike,Lieberthal,1996,NL,PHI,0.25301204819277107
Mike,Lieberthal,1997,NL,PHI,0.24615384615384617
Mike,Lieberthal,1998,NL,PHI,0.25559105431309903
Mike,Lieberthal,1999,NL,PHI,0.3
Mike,Lieberthal,2000,NL,PHI,0.2776349614395887
Mike,Lieberthal,2001,NL,PHI,0.23140495867768596
Mike,Lieberthal,2002,NL,PHI,0.27941176470588236
Mike,Lieberthal,2003,NL,PHI,0.31299212598425197
Mike,Lieberthal,2004,NL,PHI,0.2710084033613445
Mike,Lieberthal,2005,NL,PHI,0.2627551020408163
Mike,Lieberthal,2006,NL,PHI,0.2727272727272727
Jeff,Liefer,1999,AL,CHA,0.24778761061946902
Jeff,Liefer,2001,AL,CHA,0.2559055118110236
Jeff,Liefer,2002,AL,CHA,0.23039215686274508
Bill,Lillard,1940,AL,PHA,0.23786407766990292
Bob,Lillis,1961,NL,SLN,0.21739130434782608
Bob,Lillis,1962,NL,HOU,0.24945295404814005
Bob,Lillis,1963,NL,HOU,0.19829424307036247
Bob,Lillis,1964,NL,HOU,0.2680722891566265
Bob,Lillis,1965,NL,HOU,0.22058823529411764
Bob,Lillis,1966,NL,HOU,0.23170731707317074
Brent,Lillibridge,2011,AL,CHA,0.25806451612903225
Brent,Lillibridge,2012,AL,CLE,0.21621621621621623
Jim,Lillie,1883,NL,BFN,0.23383084577114427
Jim,Lillie,1884,NL,BFN,0.2229299363057325
Jim,Lillie,1885,NL,BFN,0.24883720930232558
Jim,Lillie,1886,NL,KCN,0.17548076923076922
Lou,Limmer,1951,AL,PHA,0.1588785046728972
Lou,Limmer,1954,AL,PHA,0.2310126582278481
Rufino,Linares,1981,NL,ATL,0.2648221343873518
Rufino,Linares,1982,NL,ATL,0.29842931937172773
Adam,Lind,2007,AL,TOR,0.23793103448275862
Adam,Lind,2008,AL,TOR,0.2822085889570552
Adam,Lind,2009,AL,TOR,0.3049403747870528
Adam,Lind,2010,AL,TOR,0.23725834797891038
Adam,Lind,2011,AL,TOR,0.250501002004008
Adam,Lind,2012,AL,TOR,0.2554517133956386
Adam,Lind,2013,AL,TOR,0.28817204301075267
Adam,Lind,2014,AL,TOR,0.32068965517241377
Adam,Lind,2015,NL,MIL,0.27689243027888444
Adam,Lind,2016,AL,SEA,0.23940149625935161
Adam,Lind,2017,NL,WAS,0.30337078651685395
Vive,Lindaman,1906,NL,BSN,0.1320754716981132
Carl,Lind,1928,AL,CLE,0.29384615384615387
Carl,Lind,1929,AL,CLE,0.24
Jim,Lindeman,1987,NL,SLN,0.20772946859903382
Jim,Lindeman,1994,NL,NYN,0.27007299270072993
Johnny,Lindell,1943,AL,NYA,0.24489795918367346
Johnny,Lindell,1944,AL,NYA,0.2996632996632997
Johnny,Lindell,1945,AL,NYA,0.2830188679245283
Johnny,Lindell,1946,AL,NYA,0.25903614457831325
Johnny,Lindell,1947,AL,NYA,0.27521008403361347
Johnny,Lindell,1948,AL,NYA,0.31715210355987056
Johnny,Lindell,1949,AL,NYA,0.24170616113744076
Johnny,Lindell,1950,NL,SLN,0.18584070796460178
Todd,Linden,2005,NL,SFN,0.21637426900584794
Todd,Linden,2007,NL,FLO,0.2713178294573643
Jose,Lind,1987,NL,PIT,0.32167832167832167
Jose,Lind,1988,NL,PIT,0.2618657937806874
Jose,Lind,1989,NL,PIT,0.23183391003460208
Jose,Lind,1990,NL,PIT,0.2607003891050584
Jose,Lind,1991,NL,PIT,0.2649402390438247
Jose,Lind,1992,NL,PIT,0.23504273504273504
Jose,Lind,1993,AL,KCA,0.2482598607888631
Jose,Lind,1994,AL,KCA,0.2689655172413793
Francisco,Lindor,2015,AL,CLE,0.3128205128205128
Francisco,Lindor,2016,AL,CLE,0.30132450331125826
Francisco,Lindor,2017,AL,CLE,0.27342549923195086
Francisco,Lindor,2018,AL,CLE,0.27685325264750377
Francisco,Lindor,2019,AL,CLE,0.2842809364548495
Francisco,Lindor,2020,AL,CLE,0.2584745762711864
Francisco,Lindor,2021,NL,NYN,0.23008849557522124
Francisco,Lindor,2022,NL,NYN,0.2698412698412698
Francisco,Lindor,2023,NL,NYN,0.2541528239202658
Francisco,Lindor,2024,NL,NYN,0.27346278317152106
Chris,Lindsay,1905,AL,DET,0.2674772036474164
Chris,Lindsay,1906,AL,DET,0.22444889779559118
Freddie,Lindstrom,1925,NL,NY1,0.28651685393258425
Freddie,Lindstrom,1926,NL,NY1,0.3020257826887661
Freddie,Lindstrom,1927,NL,NY1,0.30604982206405695
Freddie,Lindstrom,1928,NL,NY1,0.35758513931888547
Freddie,Lindstrom,1929,NL,NY1,0.31876138433515483
Freddie,Lindstrom,1930,NL,NY1,0.3793103448275862
Freddie,Lindstrom,1931,NL,NY1,0.30033003300330036
Freddie,Lindstrom,1932,NL,NY1,0.27058823529411763
Freddie,Lindstrom,1933,NL,PIT,0.3104089219330855
Freddie,Lindstrom,1934,NL,PIT,0.2898172323759791
Freddie,Lindstrom,1935,NL,CHN,0.27485380116959063
Freddie,Lindstrom,1936,NL,BRO,0.2641509433962264
Larry,Lintz,1973,NL,MON,0.25
Larry,Lintz,1974,NL,MON,0.23824451410658307
Larry,Lintz,1975,NL,MON,0.19696969696969696
Phil,Linz,1962,AL,NYA,0.2868217054263566
Phil,Linz,1963,AL,NYA,0.26881720430107525
Phil,Linz,1964,AL,NYA,0.25
Phil,Linz,1965,AL,NYA,0.20701754385964913
Phil,Linz,1968,NL,NYN,0.20930232558139536
Johnny,Lipon,1942,AL,DET,0.19083969465648856
Johnny,Lipon,1948,AL,DET,0.2903930131004367
Johnny,Lipon,1949,AL,DET,0.2505694760820046
Johnny,Lipon,1950,AL,DET,0.2928452579034942
Johnny,Lipon,1951,AL,DET,0.2648870636550308
Johnny,Lipon,1952,AL,BOS,0.20512820512820512
Johnny,Lipon,1952,AL,DET,0.22058823529411764
Johnny,Lipon,1953,AL,BOS,0.21379310344827587
Trey,Lipscomb,2024,NL,WAS,0.2
Nelson,Liriano,1987,AL,TOR,0.24050632911392406
Nelson,Liriano,1988,AL,TOR,0.2644927536231884
Nelson,Liriano,1989,AL,TOR,0.2631578947368421
Nelson,Liriano,1990,AL,MIN,0.25405405405405407
Nelson,Liriano,1990,AL,TOR,0.21176470588235294
Nelson,Liriano,1993,NL,COL,0.304635761589404
Nelson,Liriano,1994,NL,COL,0.2549019607843137
Nelson,Liriano,1995,NL,PIT,0.2857142857142857
Nelson,Liriano,1996,NL,PIT,0.2672811059907834
Rymer,Liriano,2014,NL,SDN,0.22018348623853212
Joe,Lis,1971,NL,PHI,0.21138211382113822
Joe,Lis,1972,NL,PHI,0.24285714285714285
Joe,Lis,1973,AL,MIN,0.2450592885375494
Joe,Lis,1974,AL,CLE,0.2018348623853211
Pat,Listach,1992,AL,ML4,0.29015544041450775
Pat,Listach,1993,AL,ML4,0.2443820224719101
Pat,Listach,1995,AL,ML4,0.218562874251497
Pat,Listach,1996,AL,ML4,0.23974763406940064
Pat,Listach,1997,NL,HOU,0.18181818181818182
Bryan,Little,1983,NL,MON,0.26
Bryan,Little,1984,NL,MON,0.24436090225563908
Bryan,Little,1985,AL,CHA,0.25
Dennis,Littlejohn,1979,NL,SFN,0.19689119170984457
Mark,Little,2002,NL,COL,0.2
Greg,Litton,1989,NL,SFN,0.2517482517482518
Greg,Litton,1990,NL,SFN,0.24509803921568626
Greg,Litton,1991,NL,SFN,0.18110236220472442
Greg,Litton,1992,NL,SFN,0.22857142857142856
Greg,Litton,1993,AL,SEA,0.2988505747126437
Jack,Littrell,1957,NL,CHN,0.1895424836601307
Danny,Litwhiler,1940,NL,PHI,0.34507042253521125
Danny,Litwhiler,1941,NL,PHI,0.3050847457627119
Danny,Litwhiler,1942,NL,PHI,0.2707275803722504
Danny,Litwhiler,1943,NL,PHI,0.2589928057553957
Danny,Litwhiler,1943,NL,SLN,0.27906976744186046
Danny,Litwhiler,1944,NL,SLN,0.26422764227642276
Danny,Litwhiler,1946,NL,BSN,0.291497975708502
Danny,Litwhiler,1947,NL,BSN,0.2610619469026549
Danny,Litwhiler,1948,NL,CIN,0.27514792899408286
Danny,Litwhiler,1949,NL,CIN,0.2910958904109589
Danny,Litwhiler,1950,NL,CIN,0.25892857142857145
Mickey,Livingston,1941,NL,PHI,0.2028985507246377
Mickey,Livingston,1942,NL,PHI,0.20502092050209206
Mickey,Livingston,1943,NL,CHN,0.26126126126126126
Mickey,Livingston,1943,NL,PHI,0.2490566037735849
Mickey,Livingston,1945,NL,CHN,0.2544642857142857
Mickey,Livingston,1946,NL,CHN,0.2556818181818182
Paddy,Livingston,1906,NL,CIN,0.15827338129496402
Paddy,Livingston,1909,AL,PHA,0.2342857142857143
Paddy,Livingston,1910,AL,PHA,0.20833333333333334
Scott,Livingstone,1991,AL,DET,0.29133858267716534
Scott,Livingstone,1992,AL,DET,0.2824858757062147
Scott,Livingstone,1993,AL,DET,0.29276315789473684
Scott,Livingstone,1994,NL,SDN,0.2722222222222222
Scott,Livingstone,1995,NL,SDN,0.336734693877551
Scott,Livingstone,1996,NL,SDN,0.29651162790697677
Scott,Livingstone,1998,NL,MON,0.20909090909090908
Winston,Llenas,1973,AL,CAL,0.2692307692307692
Winston,Llenas,1974,AL,CAL,0.2608695652173913
Winston,Llenas,1975,AL,CAL,0.18584070796460178
Jose,Lobaton,2012,AL,TBA,0.2215568862275449
Jose,Lobaton,2013,AL,TBA,0.2490974729241877
Jose,Lobaton,2014,NL,WAS,0.2336448598130841
Jose,Lobaton,2015,NL,WAS,0.19852941176470587
Jose,Lobaton,2017,NL,WAS,0.1702127659574468
Hans,Lobert,1906,NL,CIN,0.30970149253731344
Hans,Lobert,1907,NL,CIN,0.24581005586592178
Hans,Lobert,1908,NL,CIN,0.2929824561403509
Hans,Lobert,1909,NL,CIN,0.21176470588235294
Hans,Lobert,1910,NL,CIN,0.3089171974522293
Hans,Lobert,1911,NL,PHI,0.2846580406654344
Hans,Lobert,1912,NL,PHI,0.32684824902723736
Hans,Lobert,1913,NL,PHI,0.30017452006980805
Hans,Lobert,1914,NL,PHI,0.27524752475247527
Hans,Lobert,1915,NL,NY1,0.25129533678756477
Tim,Locastro,2019,NL,ARI,0.25
Tim,Locastro,2021,NL,ARI,0.17796610169491525
Harry,Lochhead,1899,NL,CL4,0.23844731977818853
Don,Lock,1962,AL,WS2,0.25333333333333335
Don,Lock,1963,AL,WS2,0.2523540489642185
Don,Lock,1964,AL,WS2,0.248046875
Don,Lock,1965,AL,WS2,0.215311004784689
Don,Lock,1966,AL,WS2,0.23316062176165803
Don,Lock,1967,NL,PHI,0.2523961661341853
Don,Lock,1968,NL,PHI,0.20967741935483872
Keith,Lockhart,1995,AL,KCA,0.32116788321167883
Keith,Lockhart,1996,AL,KCA,0.27251732101616627
Keith,Lockhart,1997,NL,ATL,0.2789115646258503
Keith,Lockhart,1998,NL,ATL,0.2568306010928962
Keith,Lockhart,1999,NL,ATL,0.2608695652173913
Keith,Lockhart,2000,NL,ATL,0.26545454545454544
Keith,Lockhart,2001,NL,ATL,0.21910112359550563
Keith,Lockhart,2002,NL,ATL,0.21621621621621623
Gene,Locklear,1973,NL,SDN,0.24025974025974026
Gene,Locklear,1975,NL,SDN,0.3206751054852321
Whitey,Lockman,1945,NL,NY1,0.34108527131782945
Whitey,Lockman,1948,NL,NY1,0.285958904109589
Whitey,Lockman,1949,NL,NY1,0.3014586709886548
Whitey,Lockman,1950,NL,NY1,0.2951127819548872
Whitey,Lockman,1951,NL,NY1,0.28175895765472314
Whitey,Lockman,1952,NL,NY1,0.29042904290429045
Whitey,Lockman,1953,NL,NY1,0.29489291598023065
Whitey,Lockman,1954,NL,NY1,0.25087719298245614
Whitey,Lockman,1955,NL,NY1,0.2725694444444444
Whitey,Lockman,1956,NL,NY1,0.27218934911242604
Whitey,Lockman,1956,NL,SLN,0.24870466321243523
Whitey,Lockman,1957,NL,NY1,0.24780701754385964
Whitey,Lockman,1958,NL,SFN,0.23770491803278687
Dario,Lodigiani,1938,AL,PHA,0.28
Dario,Lodigiani,1939,AL,PHA,0.2595419847328244
Dario,Lodigiani,1941,AL,CHA,0.2391304347826087
Dario,Lodigiani,1942,AL,CHA,0.27976190476190477
Dario,Lodigiani,1946,AL,CHA,0.24516129032258063
Paul,Lo Duca,2001,NL,LAN,0.31956521739130433
Paul,Lo Duca,2002,NL,LAN,0.2810344827586207
Paul,Lo Duca,2003,NL,LAN,0.272887323943662
Paul,Lo Duca,2004,NL,FLO,0.25806451612903225
Paul,Lo Duca,2004,NL,LAN,0.3008595988538682
Paul,Lo Duca,2005,NL,FLO,0.28314606741573034
Paul,Lo Duca,2006,NL,NYN,0.318359375
Paul,Lo Duca,2007,NL,NYN,0.27191011235955054
Paul,Lo Duca,2008,NL,WAS,0.2302158273381295
George,Loepp,1930,AL,WS1,0.27611940298507465
Nick,Loftin,2024,AL,KCA,0.1891891891891892
Kenny,Lofton,1992,AL,CLE,0.2847222222222222
Kenny,Lofton,1993,AL,CLE,0.3251318101933216
Kenny,Lofton,1994,AL,CLE,0.3485838779956427
Kenny,Lofton,1995,AL,CLE,0.3097713097713098
Kenny,Lofton,1996,AL,CLE,0.31722054380664655
Kenny,Lofton,1997,NL,ATL,0.332657200811359
Kenny,Lofton,1998,AL,CLE,0.2816666666666667
Kenny,Lofton,1999,AL,CLE,0.3010752688172043
Kenny,Lofton,2000,AL,CLE,0.27808471454880296
Kenny,Lofton,2001,AL,CLE,0.2611218568665377
Kenny,Lofton,2002,AL,CHA,0.2585227272727273
Kenny,Lofton,2002,NL,SFN,0.26666666666666666
Kenny,Lofton,2003,NL,CHN,0.3269230769230769
Kenny,Lofton,2003,NL,PIT,0.27728613569321536
Kenny,Lofton,2004,AL,NYA,0.2753623188405797
Kenny,Lofton,2005,NL,PHI,0.335149863760218
Kenny,Lofton,2006,NL,LAN,0.3006396588486141
Kenny,Lofton,2007,AL,CLE,0.2832369942196532
Kenny,Lofton,2007,AL,TEX,0.3028391167192429
Dick,Loftus,1925,NL,BRO,0.2366412213740458
Johnny,Logan,1951,NL,BSN,0.21893491124260356
Johnny,Logan,1952,NL,BSN,0.28289473684210525
Johnny,Logan,1953,NL,ML1,0.2733224222585925
Johnny,Logan,1954,NL,ML1,0.275
Johnny,Logan,1955,NL,ML1,0.29747899159663865
Johnny,Logan,1956,NL,ML1,0.28073394495412846
Johnny,Logan,1957,NL,ML1,0.2732793522267207
Johnny,Logan,1958,NL,ML1,0.22641509433962265
Johnny,Logan,1959,NL,ML1,0.29148936170212764
Johnny,Logan,1960,NL,ML1,0.24481327800829875
Johnny,Logan,1963,NL,PIT,0.23204419889502761
Nook,Logan,2004,AL,DET,0.2781954887218045
Nook,Logan,2005,AL,DET,0.2577639751552795
Nook,Logan,2007,NL,WAS,0.26461538461538464
Pete,Lohman,1891,AA,WS9,0.1926605504587156
Jack,Lohrke,1947,NL,NY1,0.24012158054711247
Jack,Lohrke,1948,NL,NY1,0.25
Jack,Lohrke,1949,NL,NY1,0.26666666666666666
Mickey,Lolich,1971,AL,DET,0.13043478260869565
Ron,Lolich,1973,AL,CLE,0.22857142857142856
Sherm,Lollar,1949,AL,SLA,0.2605633802816901
Sherm,Lollar,1950,AL,SLA,0.2803030303030303
Sherm,Lollar,1951,AL,SLA,0.25161290322580643
Sherm,Lollar,1952,AL,CHA,0.24
Sherm,Lollar,1953,AL,CHA,0.2874251497005988
Sherm,Lollar,1954,AL,CHA,0.24367088607594936
Sherm,Lollar,1955,AL,CHA,0.2605633802816901
Sherm,Lollar,1956,AL,CHA,0.29333333333333333
Sherm,Lollar,1957,AL,CHA,0.2564102564102564
Sherm,Lollar,1958,AL,CHA,0.27315914489311166
Sherm,Lollar,1959,AL,CHA,0.26534653465346536
Sherm,Lollar,1960,AL,CHA,0.2517814726840855
Sherm,Lollar,1961,AL,CHA,0.2818991097922849
Sherm,Lollar,1962,AL,CHA,0.2681818181818182
Ernie,Lombardi,1931,NL,BRO,0.2967032967032967
Ernie,Lombardi,1932,NL,CIN,0.3026634382566586
Ernie,Lombardi,1933,NL,CIN,0.28285714285714286
Ernie,Lombardi,1934,NL,CIN,0.30455635491606714
Ernie,Lombardi,1935,NL,CIN,0.3433734939759036
Ernie,Lombardi,1936,NL,CIN,0.3333333333333333
Ernie,Lombardi,1937,NL,CIN,0.3342391304347826
Ernie,Lombardi,1938,NL,CIN,0.34151329243353784
Ernie,Lombardi,1939,NL,CIN,0.2866666666666667
Ernie,Lombardi,1940,NL,CIN,0.3191489361702128
Ernie,Lombardi,1941,NL,CIN,0.2638190954773869
Ernie,Lombardi,1942,NL,BSN,0.3300970873786408
Ernie,Lombardi,1943,NL,NY1,0.3050847457627119
Ernie,Lombardi,1944,NL,NY1,0.2546916890080429
Ernie,Lombardi,1945,NL,NY1,0.3070652173913043
Ernie,Lombardi,1946,NL,NY1,0.28991596638655465
Ernie,Lombardi,1947,NL,NY1,0.2818181818181818
George,Lombard,2002,AL,DET,0.24066390041493776
Steve,Lombardozzi,1986,AL,MIN,0.22737306843267108
Steve,Lombardozzi,1987,AL,MIN,0.23842592592592593
Steve,Lombardozzi,1988,AL,MIN,0.20905923344947736
Steve,Lombardozzi,2012,NL,WAS,0.2734375
Steve,Lombardozzi,2013,NL,WAS,0.25862068965517243
James,Loney,2006,NL,LAN,0.28431372549019607
James,Loney,2007,NL,LAN,0.3313953488372093
James,Loney,2008,NL,LAN,0.28907563025210087
James,Loney,2009,NL,LAN,0.28125
James,Loney,2010,NL,LAN,0.26700680272108845
James,Loney,2011,NL,LAN,0.288135593220339
James,Loney,2012,NL,LAN,0.25449101796407186
James,Loney,2013,AL,TBA,0.2987249544626594
James,Loney,2014,AL,TBA,0.29
James,Loney,2015,AL,TBA,0.27977839335180055
James,Loney,2016,NL,NYN,0.2653061224489796
Dale,Long,1951,AL,SLA,0.23809523809523808
Dale,Long,1955,NL,PIT,0.2911694510739857
Dale,Long,1956,NL,PIT,0.26305609284332687
Dale,Long,1957,NL,CHN,0.3047858942065491
Dale,Long,1958,NL,CHN,0.2708333333333333
Dale,Long,1959,NL,CHN,0.23648648648648649
Dale,Long,1961,AL,WS2,0.2493368700265252
Dale,Long,1962,AL,WS2,0.24083769633507854
Herman,Long,1889,AA,KC2,0.27526132404181186
Herman,Long,1890,NL,BSN,0.2505800464037123
Herman,Long,1891,NL,BSN,0.2824956672443674
Herman,Long,1892,NL,BSN,0.2801857585139319
Herman,Long,1893,NL,BSN,0.28804347826086957
Herman,Long,1894,NL,BSN,0.32421052631578945
Herman,Long,1895,NL,BSN,0.3148148148148148
Herman,Long,1896,NL,BSN,0.34462151394422313
Herman,Long,1897,NL,BSN,0.32222222222222224
Herman,Long,1898,NL,BSN,0.26485568760611206
Herman,Long,1899,NL,BSN,0.2647058823529412
Herman,Long,1900,NL,BSN,0.2613168724279835
Herman,Long,1901,NL,BSN,0.21621621621621623
Herman,Long,1902,NL,BSN,0.2311212814645309
Herman,Long,1903,AL,DET,0.2217573221757322
Jim,Long,1893,NL,BLN,0.21238938053097345
Tony,Longmire,1994,NL,PHI,0.23741007194244604
Tony,Longmire,1995,NL,PHI,0.3557692307692308
Evan,Longoria,2008,AL,TBA,0.27232142857142855
Evan,Longoria,2009,AL,TBA,0.2808219178082192
Evan,Longoria,2010,AL,TBA,0.29442508710801396
Evan,Longoria,2011,AL,TBA,0.2443064182194617
Evan,Longoria,2012,AL,TBA,0.2893772893772894
Evan,Longoria,2013,AL,TBA,0.2687296416938111
Evan,Longoria,2014,AL,TBA,0.2532051282051282
Evan,Longoria,2015,AL,TBA,0.26986754966887416
Evan,Longoria,2016,AL,TBA,0.27330173775671407
Evan,Longoria,2017,AL,TBA,0.26101141924959215
Evan,Longoria,2018,NL,SFN,0.24375
Evan,Longoria,2019,NL,SFN,0.25386313465783666
Evan,Longoria,2020,NL,SFN,0.2538860103626943
Evan,Longoria,2021,NL,SFN,0.2608695652173913
Evan,Longoria,2022,NL,SFN,0.24436090225563908
Evan,Longoria,2023,NL,ARI,0.22274881516587677
Shed,Long,2019,AL,SEA,0.2631578947368421
Shed,Long,2020,AL,SEA,0.17094017094017094
Shed,Long,2021,AL,SEA,0.1981981981981982
Terrence,Long,2000,AL,OAK,0.2876712328767123
Terrence,Long,2001,AL,OAK,0.28298887122416533
Terrence,Long,2002,AL,OAK,0.2402044293015332
Terrence,Long,2003,AL,OAK,0.2448559670781893
Terrence,Long,2004,NL,SDN,0.2951388888888889
Terrence,Long,2005,AL,KCA,0.27912087912087913
Tom,Long,1915,NL,SLN,0.2938856015779093
Tom,Long,1916,NL,SLN,0.29280397022332505
Tom,Long,1917,NL,SLN,0.2320754716981132
Joe,Lonnett,1957,NL,PHI,0.16875
Bruce,Look,1968,AL,MIN,0.2457627118644068
Stan,Lopata,1949,NL,PHI,0.2708333333333333
Stan,Lopata,1950,NL,PHI,0.20930232558139536
Stan,Lopata,1952,NL,PHI,0.2737430167597765
Stan,Lopata,1953,NL,PHI,0.23931623931623933
Stan,Lopata,1954,NL,PHI,0.28957528957528955
Stan,Lopata,1955,NL,PHI,0.2706270627062706
Stan,Lopata,1956,NL,PHI,0.2672897196261682
Stan,Lopata,1957,NL,PHI,0.23711340206185566
Stan,Lopata,1958,NL,PHI,0.24806201550387597
Joey,Loperfido,2024,AL,HOU,0.2358490566037736
Joey,Loperfido,2024,AL,TOR,0.19708029197080293
Davey,Lopes,1973,NL,LAN,0.27476635514018694
Davey,Lopes,1974,NL,LAN,0.2660377358490566
Davey,Lopes,1975,NL,LAN,0.2621359223300971
Davey,Lopes,1976,NL,LAN,0.24121779859484777
Davey,Lopes,1977,NL,LAN,0.28286852589641437
Davey,Lopes,1978,NL,LAN,0.2776831345826235
Davey,Lopes,1979,NL,LAN,0.2646048109965636
Davey,Lopes,1980,NL,LAN,0.2513562386980108
Davey,Lopes,1981,NL,LAN,0.205607476635514
Davey,Lopes,1982,AL,OAK,0.24222222222222223
Davey,Lopes,1983,AL,OAK,0.2773279352226721
Davey,Lopes,1984,AL,OAK,0.2565217391304348
Davey,Lopes,1985,NL,CHN,0.28363636363636363
Davey,Lopes,1986,NL,CHN,0.29936305732484075
Tim,Lopes,2019,AL,SEA,0.2702702702702703
Tim,Lopes,2020,AL,SEA,0.23776223776223776
Al,Lopez,1930,NL,BRO,0.3087885985748218
Al,Lopez,1931,NL,BRO,0.26944444444444443
Al,Lopez,1932,NL,BRO,0.2747524752475248
